,id,Popular_Sum,Date
74,835351081945350145,630,2017-02-25
75,835361919775100929,1010,2017-02-25
76,836020571490021376,32431,2017-02-27
77,836328719165763584,83986,2017-02-27
78,836442868180905984,457,2017-02-28
79,836443541001797632,30283,2017-02-28
80,837113202030759937,47866,2017-03-02
81,838555180656295936,1767,2017-03-06
82,838558471972741120,28014,2017-03-06
83,838563502386118656,2485,2017-03-06
84,838565081306677249,5953,2017-03-06
85,838569247555014656,1337,2017-03-06
86,840032197637685249,22900,2017-03-10
87,840096176678420481,2501,2017-03-10
88,840101692087582720,1029,2017-03-10
89,840410357122314240,5143,2017-03-11
90,840770270776315904,13094,2017-03-12
91,840772319526113280,9350,2017-03-12
92,840774191049658372,936,2017-03-12
93,840780746868441088,724,2017-03-12
94,841011061935362048,670,2017-03-12
95,841039231694786560,13111,2017-03-12
96,841040566867509248,4137,2017-03-12
97,841041070792228864,988,2017-03-12
98,841041532140445696,809,2017-03-12
99,841041891747545089,393,2017-03-12
100,841098180573851648,805,2017-03-13
101,841563925707546626,20741,2017-03-14
102,841564430399807489,715,2017-03-14
103,841565055552389120,280,2017-03-14
104,842233727115702272,328,2017-03-16
105,842392886494683136,2562,2017-03-16
106,842400673043898368,664,2017-03-16
107,842400698025172992,2299,2017-03-16
108,842447592172675072,5060,2017-03-16
109,843504884154417153,3564,2017-03-19
110,844358371616567296,303,2017-03-22
111,844360665900838912,1470,2017-03-22
112,844360899603288064,813,2017-03-22
113,844668567983312896,483,2017-03-22
114,844970083000578048,260,2017-03-23
115,845172927892897792,20782,2017-03-24
116,845175729885081601,1487,2017-03-24
117,845175921317335041,1210,2017-03-24
118,845177494575636480,294,2017-03-24
119,845179612644618240,501,2017-03-24
120,845180973394247680,3119,2017-03-24
121,845215504738402304,1625,2017-03-24
122,845277819282219010,302,2017-03-24
123,845278449811939328,9252,2017-03-24
124,845279423238590464,11121,2017-03-24
125,845279897383710720,266,2017-03-24
126,845280754871418880,53495,2017-03-24
127,845280846764396544,270,2017-03-24
128,845281211626864641,319,2017-03-24
129,845281547368349696,840,2017-03-24
130,845281640972660736,444,2017-03-24
131,845282298291339267,543,2017-03-24
132,845282590030360578,183,2017-03-24
133,845282733546921985,246,2017-03-24
134,845282934546350080,545,2017-03-24
135,845283253602828288,160,2017-03-24
136,845283534948392960,1652,2017-03-24
137,845283880080850945,113,2017-03-24
138,845284390397665280,340,2017-03-24
139,845284550926221312,151,2017-03-24
140,845285007211950080,447,2017-03-24
141,845285144436998144,73,2017-03-24
142,845285398662197248,488,2017-03-24
143,845285846936825856,865,2017-03-24
144,845286206539685890,202,2017-03-24
145,845286730668257280,257,2017-03-24
146,845287211306139648,43201,2017-03-24
147,845287688882184192,460,2017-03-24
148,845287981652963328,327,2017-03-24
149,845289583575105536,103,2017-03-24
150,845289977051148289,528,2017-03-24
151,845290417591541760,416,2017-03-24
152,845290493130919936,425,2017-03-24
153,845290713776451584,655,2017-03-24
154,845291064583892992,66,2017-03-24
155,845291536480813056,361,2017-03-24
156,845291692206960641,149,2017-03-24
157,845292269649354752,289,2017-03-24
158,845292886623109120,70,2017-03-24
159,845293157977767937,334,2017-03-24
160,845293825715154945,558,2017-03-24
161,845294161125269505,279,2017-03-24
162,845294411072204801,423,2017-03-24
163,845294849049870337,223,2017-03-24
164,845325721455149056,388,2017-03-24
165,845331893176324096,1912,2017-03-24
166,845337811876114432,190,2017-03-24
167,845355766357737472,241,2017-03-24
168,845370779298521088,207,2017-03-24
169,845402066629517312,199,2017-03-24
170,845403535353143299,302,2017-03-24
171,845447146111303681,1143,2017-03-25
172,846580443797368832,16246,2017-03-28
173,846667837716410368,11534,2017-03-28
174,846668345998925826,879,2017-03-28
175,846668569576259584,701,2017-03-28
176,846768171486855169,407,2017-03-28
177,846768497904369664,353,2017-03-28
178,846770102502473728,674,2017-03-28
179,846772378067648513,229,2017-03-28
180,847178475970547712,245,2017-03-29
181,847234747747020800,6056,2017-03-29
182,847510437054877698,3083,2017-03-30
183,847561780532523008,2218,2017-03-30
184,847580067446345728,22754,2017-03-30
185,847594208219336705,64327,2017-03-30
186,847608431582208000,905,2017-03-31
187,847610880506208257,4193,2017-03-31
188,847881536254955521,216,2017-03-31
189,847882289581359104,18256,2017-03-31
190,847882909906341888,8986,2017-03-31
191,847883435100299267,659,2017-03-31
192,847884351375372288,2104,2017-03-31
193,847884413706874880,706,2017-03-31
194,847884776719740928,326,2017-03-31
195,847890916048338946,318,2017-03-31
196,847958571895619584,662,2017-03-31
197,848036043240636417,392,2017-04-01
198,848239664536223745,1170,2017-04-01
199,848239928043491328,1054,2017-04-01
200,848243350993895424,40001,2017-04-01
201,848244577521647616,20229,2017-04-01
202,848398971139629057,372,2017-04-02
203,848415356263702528,1788,2017-04-02
204,848415731502923777,469,2017-04-02
205,848416049573658624,1299,2017-04-02
206,848935705057280001,14555,2017-04-03
207,848943072423497728,938,2017-04-03
208,848988730585096192,2238,2017-04-03
209,849636868052275200,28921,2017-04-05
210,850048221665558528,1919,2017-04-06
211,850386820793643008,7512,2017-04-07
212,850452066992504832,203,2017-04-07
213,850453029987917824,1104,2017-04-07
214,852239986388721664,10103,2017-04-12
215,852241941546778624,1749,2017-04-12
216,852243718094561280,555,2017-04-12
217,852248614021746688,209,2017-04-12
218,852580027178696704,69775,2017-04-13
219,852581046625345536,3428,2017-04-13
220,852581322451111936,4119,2017-04-13
221,852582182212194304,1079,2017-04-13
222,854038254982619136,271,2017-04-17
223,854084819965194240,175,2017-04-17
224,854149536524021760,244,2017-04-18
225,854413994072748032,1261,2017-04-18
226,854775938654928896,3199,2017-04-19
227,855161676705824768,5623,2017-04-20
228,856196719746457602,397,2017-04-23
229,856292321364631554,3807,2017-04-23
230,856302986800369664,5217,2017-04-24
231,856354252209442817,304,2017-04-24
232,856551111301505024,213,2017-04-24
233,856552061839781888,217,2017-04-24
234,856562879633522689,2688,2017-04-24
235,857412023847600128,183,2017-04-27
236,857427686104289280,747,2017-04-27
237,858052804606177280,22983,2017-04-28
238,858062753889533952,29093,2017-04-28
239,858063095268130816,782,2017-04-28
240,858063290039115777,2385,2017-04-28
241,858393753928609792,20484,2017-04-29
242,858489574288379904,2378,2017-04-30
243,858904665181667328,2127,2017-05-01
244,858905558908190720,39444,2017-05-01
245,858908487018926080,496,2017-05-01
246,859002489730994176,5766,2017-05-01
247,859006158345879552,3736,2017-05-01
248,859008563519160320,14759,2017-05-01
249,859016221106225152,8584,2017-05-01
250,859040909299556352,14028,2017-05-01
251,859043148923678720,18827,2017-05-01
252,859504157148930048,413,2017-05-02
253,860050049509736448,5753,2017-05-04
254,860373617841807360,16645,2017-05-05
255,860373996381937664,930,2017-05-05
256,860374338700099584,493,2017-05-05
257,860374746382217216,533,2017-05-05
258,860375279570567168,9179,2017-05-05
259,860377370171121666,5157,2017-05-05
260,860378029515718660,8716,2017-05-05
261,860379071414321152,1689,2017-05-05
262,860396632361152512,12534,2017-05-05
263,860397510447120384,489,2017-05-05
264,860400588311244801,473,2017-05-05
265,861271994288832514,27978,2017-05-07
266,861345412023595008,257,2017-05-07
267,862073475963379712,160,2017-05-09
268,862074419996278784,8034,2017-05-09
269,862214675039010816,22306,2017-05-10
270,862215023594098688,281,2017-05-10
271,862215563912765440,323,2017-05-10
272,862215874186428416,385,2017-05-10
273,862216356258758662,27032,2017-05-10
274,862221037835919361,298,2017-05-10
275,862380031263162368,1940,2017-05-10
276,862380425607499776,3317,2017-05-10
277,862380825265848321,5093,2017-05-10
278,862381399122128897,207,2017-05-10
279,862392836993560580,6986,2017-05-10
280,862401961550692352,218,2017-05-10
281,862421991617306624,295,2017-05-10
282,862571929345048581,8356,2017-05-11
283,862572672676356096,9228,2017-05-11
284,862573249430814720,166,2017-05-11
285,862573738222432256,275,2017-05-11
286,862849689204301824,188,2017-05-12
287,863007360901455872,5249,2017-05-12
288,863014053798567936,4962,2017-05-12
289,863014096337162241,2765,2017-05-12
290,863014142763966464,3345,2017-05-12
291,863014180835610625,5796,2017-05-12
292,863014220282998788,18212,2017-05-12
293,863017106824060928,295,2017-05-12
294,863218452567175168,7720,2017-05-13
295,863218707786420224,358,2017-05-13
296,863222555208851456,60399,2017-05-13
297,863224909480157184,899,2017-05-13
298,863225206390669312,451,2017-05-13
299,863550784012558337,11643,2017-05-14
300,863551105296252928,787,2017-05-14
301,863551370892238848,15493,2017-05-14
302,863551997357703168,14816,2017-05-14
303,863553417301512193,2547,2017-05-14
304,863554048204480512,515,2017-05-14
305,864237320865628161,273,2017-05-15
306,864257650669649920,894,2017-05-15
307,864323048576393216,900,2017-05-16
308,864323162321833984,3265,2017-05-16
309,864541061364035584,6106,2017-05-16
310,864612311457124352,6028,2017-05-16
311,864675939367530496,14068,2017-05-17
312,864705169618903040,52344,2017-05-17
313,864706617031278592,1635,2017-05-17
314,864719823112032256,13057,2017-05-17
315,864722655651405825,468,2017-05-17
316,864987115720818689,2238,2017-05-17
317,865312614082949123,9396,2017-05-18
318,865703866620272640,749,2017-05-19
319,865705983141494785,674,2017-05-19
320,865707097974951936,1770,2017-05-19
321,866171283167264770,172,2017-05-21
322,866467971018797056,667,2017-05-22
323,866468236686012416,120,2017-05-22
324,866468411064201216,144,2017-05-22
325,866468642950598658,302,2017-05-22
326,866469349090926592,199,2017-05-22
327,866470387248316416,31112,2017-05-22
328,866470572967903232,307,2017-05-22
329,866470958059536384,236,2017-05-22
330,866471370418339840,207,2017-05-22
331,866471925379235842,416,2017-05-22
332,866472074142822402,452,2017-05-22
333,866472504541368321,430,2017-05-22
334,866473048639066112,608,2017-05-22
335,866473736676950016,372,2017-05-22
336,866480356412727298,142,2017-05-22
337,866480832302555136,240,2017-05-22
338,866481163170349056,234,2017-05-22
339,866481510399881216,268,2017-05-22
340,866482406160609280,373,2017-05-22
341,866507691644002304,230,2017-05-22
342,866793478616788992,3487,2017-05-22
343,866794454731993089,186,2017-05-22
344,866794741186183171,209,2017-05-22
345,866796801994641408,2303,2017-05-22
346,866797334037807104,218,2017-05-22
347,866798148303200256,1806,2017-05-22
348,866851007317155840,275,2017-05-23
349,867146453868724224,4203,2017-05-23
350,867146773562654720,111,2017-05-23
351,867186812497690624,277,2017-05-24
352,867187366808633344,178,2017-05-24
353,867187932343304192,691,2017-05-24
354,867239192774004738,335,2017-05-24
355,867241481182093312,171,2017-05-24
356,867632190695235584,12102,2017-05-25
357,867634302330093570,4974,2017-05-25
358,867667009839931393,367,2017-05-25
359,867988709727129604,12658,2017-05-26
360,868023177061978112,7655,2017-05-26
361,868045435071455233,1040,2017-05-26
362,868055596037095424,357,2017-05-26
363,868606773682356224,595,2017-05-27
364,868607810040242176,200,2017-05-27
365,869037783805046784,373,2017-05-29
366,869076569876303872,3542,2017-05-29
367,869781762452316162,4768,2017-05-31
368,869781806467383297,3714,2017-05-31
369,869782701762502656,227,2017-05-31
370,869798092895166464,257,2017-05-31
371,869970236669177856,80085,2017-05-31
372,869971423455924224,19219,2017-05-31
373,869981724905619456,2446,2017-05-31
374,870183559666966528,1858,2017-06-01
375,870308385198981120,955,2017-06-01
376,870316100696723456,203,2017-06-01
377,870316194967859201,2727,2017-06-01
378,870369915894546432,749776,2017-06-01
379,870380036750168065,65736,2017-06-01
380,870411649621999617,84081,2017-06-01
381,870458928055803904,52063,2017-06-02
382,870570686409920512,4389,2017-06-02
383,871076851900325888,14657,2017-06-03
384,871161167959408641,2251,2017-06-04
385,871227498809368580,71614,2017-06-04
386,871227949302767616,842,2017-06-04
387,871228411494014976,1707,2017-06-04
388,871407347339452416,11358,2017-06-04
389,871603641970380801,507,2017-06-05
390,871774429419667457,15159,2017-06-05
391,871774615562928128,4486,2017-06-05
392,871774749352800256,4520,2017-06-05
393,871783010055487488,740,2017-06-05
394,871783609492844544,8667,2017-06-05
395,871784739367116800,498,2017-06-05
396,871805266160893952,301,2017-06-05
397,871805583761956865,229,2017-06-05
398,871822308016439296,513,2017-06-05
399,871850248716533760,1301,2017-06-05
400,871886151014940672,22737,2017-06-06
401,871914003244605440,510,2017-06-06
402,871915360819204097,35763,2017-06-06
403,871946789305196544,38393,2017-06-06
404,871947630372282368,5180,2017-06-06
405,871949276951203840,404,2017-06-06
406,871977447159283712,970,2017-06-06
407,872030545722482688,2917,2017-06-06
408,872146674327601152,14038,2017-06-06
409,872149867006533632,486,2017-06-06
410,872150066462511104,7820,2017-06-06
411,872150434093252608,506,2017-06-06
412,872170047262687232,229,2017-06-06
413,872257388136484864,12371,2017-06-07
414,872257953373368320,8262,2017-06-07
415,872260000491593728,27002,2017-06-07
416,872321354279866368,347,2017-06-07
417,872322588919443460,1299,2017-06-07
418,872339328013393925,2559,2017-06-07
419,872349052016394243,568,2017-06-07
420,872349845088075776,1315,2017-06-07
421,872535557997449216,1289,2017-06-07
422,872601868668555264,1814,2017-06-07
423,872645445742231553,640,2017-06-08
424,872862122509647873,16200,2017-06-08
425,872868505351094272,15191,2017-06-08
426,872869348850913280,171,2017-06-08
427,872869542376030208,143,2017-06-08
428,872869915337805825,22408,2017-06-08
429,872888045170597889,4676,2017-06-08
430,872888316978274304,343,2017-06-08
431,872888863504474112,1016,2017-06-08
432,872889583846924288,319,2017-06-08
433,872892467800023040,6017,2017-06-08
434,872892636276731904,192,2017-06-08
435,872893125303222273,273,2017-06-08
436,872893604464779264,21854,2017-06-08
437,872893668474052608,121,2017-06-08
438,872893699511865345,124,2017-06-08
439,872894290460004352,146,2017-06-08
440,872894508962205696,229,2017-06-08
441,872894904174653440,259,2017-06-08
442,872895060404076544,406,2017-06-08
443,872895237022113792,281,2017-06-08
444,872903902282137600,145,2017-06-08
445,872905016176025601,174,2017-06-08
446,872905905041362944,8723,2017-06-08
447,872906594471755776,208,2017-06-08
448,872906681851576321,278,2017-06-08
449,872906757831409664,339,2017-06-08
450,872907817258070016,145,2017-06-08
451,872912059406491648,136,2017-06-08
452,872912379406766080,545,2017-06-08
453,872913130120134656,2015,2017-06-08
454,872919207754711041,117,2017-06-08
455,872935290356113408,536,2017-06-08
456,872935638944800769,630,2017-06-08
457,872974600451219456,127,2017-06-09
458,872979293944414208,349,2017-06-09
459,873116351316938753,59767,2017-06-09
460,873117697420034048,6737,2017-06-09
461,873119655354695685,13480,2017-06-09
462,873121068172460035,14851,2017-06-09
463,873122114307371015,4351,2017-06-09
464,873130508984631296,1989,2017-06-09
465,873131202663690240,2593,2017-06-09
466,873202292048015360,372,2017-06-09
467,873210142573043712,10194,2017-06-09
468,873210566826803201,297,2017-06-09
469,873211353091014656,707,2017-06-09
470,873248942250573824,8755,2017-06-09
471,873266603349073920,380,2017-06-09
472,873299488579899392,4518,2017-06-09
473,873299731853615104,212,2017-06-09
474,873301658155061248,340,2017-06-09
475,873305406482784256,670,2017-06-09
476,873305610971787264,440,2017-06-09
477,873306583983247360,239,2017-06-09
478,873308039733952512,362,2017-06-09
479,873310575073255425,390,2017-06-09
480,873312073756753920,322,2017-06-09
481,873313746172628992,346,2017-06-09
482,873628555057352705,377,2017-06-10
483,873629817895133184,8126,2017-06-10
484,873984057431949312,683,2017-06-11
485,874029202768510977,288,2017-06-11
486,874483570869272577,206,2017-06-13
487,874506910120034306,188,2017-06-13
488,874539511815954433,924,2017-06-13
489,874547695767007232,629,2017-06-13
490,874649035855978496,714,2017-06-13
491,874649718659325952,25981,2017-06-13
492,875051480407052288,75,2017-06-14
493,875051512422178816,3047,2017-06-14
494,875070931537981441,4888,2017-06-14
495,875509067011153924,29842,2017-06-16
496,875510004635246592,417,2017-06-16
497,875770056323420160,22983,2017-06-16
498,875839151056310272,7162,2017-06-16
499,875849793204928512,32198,2017-06-16
500,875913504451985411,13286,2017-06-17
501,875913778423939072,1219,2017-06-17
502,876160515055038464,13190,2017-06-17
503,876492802648965120,38284,2017-06-18
504,876494001607589888,4393,2017-06-18
505,876517194997178368,6159,2017-06-18
506,876536406230712320,4449,2017-06-18
507,876536951418925057,11261,2017-06-18
508,876537450956337152,211,2017-06-18
509,876565296487649280,1861,2017-06-18
510,876567497062850560,690,2017-06-18
511,876570254184390656,2096,2017-06-18
512,876571952512507908,441,2017-06-18
513,876575063058677760,473,2017-06-18
514,876586808255029248,234,2017-06-18
515,876829309695967232,186,2017-06-19
516,877029802758201344,1293,2017-06-20
517,877031628861657088,666,2017-06-20
518,877032118794108928,300,2017-06-20
519,877039014334701568,209,2017-06-20
520,877210236502786048,21007,2017-06-20
521,877292613816078336,728,2017-06-20
522,877339887732539392,250,2017-06-21
523,877341165808361472,239,2017-06-21
524,877449345078968321,1960,2017-06-21
525,877469994593820674,24600,2017-06-21
526,877739704593993728,507,2017-06-22
527,877740102918721536,569,2017-06-22
528,877740365217882113,698,2017-06-22
529,877928338358099969,566,2017-06-22
530,877930155540336640,30391,2017-06-22
531,878037431789826049,8768,2017-06-22
532,878040258541043713,12222,2017-06-23
533,878041692292526080,593,2017-06-23
534,878044200960380928,2345,2017-06-23
535,878276214586195968,1583,2017-06-23
536,878296162184290304,541,2017-06-23
537,878300364008640512,449,2017-06-23
538,878313692986621953,18056,2017-06-23
539,878328287012966400,993,2017-06-23
540,878334920141135872,28224,2017-06-23
541,878335496413265920,1748,2017-06-23
542,878407054083317760,573,2017-06-24
543,878821062326198272,15599,2017-06-25
544,878822240699035649,748,2017-06-25
545,878823434268033025,786,2017-06-25
546,878824283178287105,410,2017-06-25
547,878824485280817153,298,2017-06-25
548,878828849722671104,587,2017-06-25
549,878829325742518273,737,2017-06-25
550,878839825473822720,570,2017-06-25
551,879065552060260352,20453,2017-06-25
552,879067060558417921,7609,2017-06-25
553,879067405573435392,433,2017-06-25
554,879067621466849280,469,2017-06-25
555,879080848359686144,27339,2017-06-25
556,879085297526464513,938,2017-06-25
557,879086372832722944,1445,2017-06-25
558,879086784969191424,428,2017-06-25
559,879092174390001665,14429,2017-06-25
560,879104704583581696,490,2017-06-25
561,879391845347766272,440,2017-06-26
562,879412656016285696,23316,2017-06-26
563,880201464370442240,21873,2017-06-28
564,880201693496987648,8635,2017-06-28
565,880208110719123456,1011,2017-06-28
566,880240049677357057,78541,2017-06-29
567,880240283081883648,29072,2017-06-29
568,880240682836705282,14992,2017-06-29
569,880240745319325697,15096,2017-06-29
570,880252556357672960,5736,2017-06-29
571,880252648728940544,4137,2017-06-29
572,880255239881768961,11046,2017-06-29
573,880298154440114176,19500,2017-06-29
574,880301259093270530,4874,2017-06-29
575,880317052661121025,1123,2017-06-29
576,880321880216846336,697,2017-06-29
577,880326099342827520,271,2017-06-29
578,880488338964201472,336,2017-06-29
579,880489685125967872,9353,2017-06-29
580,880665053162348546,2344,2017-06-30
581,880666691587461120,427,2017-06-30
582,880673804028194817,22287,2017-06-30
583,880675074231107584,13828,2017-06-30
584,880679414274691073,20276,2017-06-30
585,880682010133630976,927,2017-06-30
586,880817971278434304,452,2017-06-30
587,880818231417511937,469,2017-06-30
588,881571150630756352,528,2017-07-02
589,881572917586178048,15153,2017-07-02
590,881573366565527553,1188,2017-07-02
591,881573728416481280,16213,2017-07-02
592,881591960900820992,2281,2017-07-02
593,881598365242318848,2518,2017-07-02
594,881751358407299072,62396,2017-07-03
595,881755501905588226,23797,2017-07-03
596,881757617416056832,30286,2017-07-03
597,882007043472728064,82843,2017-07-03
598,882117255407980545,9806,2017-07-04
599,882727063525797889,10117,2017-07-05
600,882761133177790464,7565,2017-07-06
601,882939670895755264,13684,2017-07-06
602,883169447472750592,43339,2017-07-07
603,883197149122633728,1453,2017-07-07
604,883220612260519936,1807,2017-07-07
605,883632780264914945,9775,2017-07-08
606,883633822390026240,1699,2017-07-08
607,883636811544764418,896,2017-07-08
608,883840893253451780,69696,2017-07-09
609,883848060119527424,2984,2017-07-09
610,883857208181751808,1758,2017-07-09
611,883900030163324930,191521,2017-07-09
612,883910005644251141,114587,2017-07-09
613,884580654117076992,34598,2017-07-11
614,884645345828904960,3463,2017-07-11
615,884653079936720897,397,2017-07-11
616,884654051861843968,671,2017-07-11
617,884664723429498880,594,2017-07-11
618,884666073978556416,534,2017-07-11
619,884700156485971968,509,2017-07-11
620,884824155895377920,4051,2017-07-11
621,884829255112118272,485,2017-07-11
622,884833404595740672,226,2017-07-11
623,884914920130723840,26573,2017-07-11
624,884915404241477632,11544,2017-07-11
625,884923882938933249,396,2017-07-11
626,885265133944979456,9887,2017-07-12
627,885626334503882752,349,2017-07-13
628,885631423306006528,24218,2017-07-13
629,885631620723613696,1129,2017-07-13
630,885635670315642881,13762,2017-07-13
631,885635944841265152,690,2017-07-13
632,885636192514985984,1644,2017-07-13
633,885661618834624512,6038,2017-07-14
634,885738536292327424,208,2017-07-14
635,885742017006845952,237,2017-07-14
636,885748008410730496,213,2017-07-14
637,885776126148083712,32752,2017-07-14
638,885779237038424064,1448,2017-07-14
639,885780183088680961,778,2017-07-14
640,885884897381896193,1010,2017-07-14
641,885886076631433216,8854,2017-07-14
642,885888274119540737,1281,2017-07-14
643,885916571549351941,1606,2017-07-14
644,885921115435974657,50034,2017-07-14
645,886011377357160452,5081,2017-07-14
646,886019702736039936,1382,2017-07-15
647,886329304036126720,286,2017-07-15
648,886456382018408448,1608,2017-07-16
649,887012021232820225,210,2017-07-17
650,887027300042104832,27632,2017-07-17
651,887029378290298880,7278,2017-07-17
652,887035171542753281,341,2017-07-17
653,887038247376834560,466,2017-07-17
654,887039239837241344,273,2017-07-17
655,887052999079600128,689,2017-07-17
656,887394576427700224,1017,2017-07-18
657,887394908264210432,2832,2017-07-18
658,887782904360816640,4613,2017-07-19
659,888053175155949572,267081,2017-07-20
660,888053729919877120,23787,2017-07-20
661,888058745153912837,3430,2017-07-20
662,888059982586839041,4231,2017-07-20
663,888077452265771008,15178,2017-07-20
664,888136631672340480,23333,2017-07-20
665,888137602108448771,3083,2017-07-20
666,888141008252407808,861,2017-07-20
667,888230081289695232,765,2017-07-21
668,888365784153694208,678,2017-07-21
669,888506080837468160,427,2017-07-21
670,888506295157960704,254,2017-07-21
671,888535020218056706,546,2017-07-21
672,888541666122113024,21540,2017-07-21
673,888555494763241472,746,2017-07-22
674,888813713800785923,737,2017-07-22
675,889736220116254721,22515,2017-07-25
676,889736942564253696,2571,2017-07-25
677,889737700382605312,296,2017-07-25
678,889743207684218880,845,2017-07-25
679,889743782387761152,44657,2017-07-25
680,889749519021121536,9994,2017-07-25
681,889751762944512002,3934,2017-07-25
682,890048598611599360,18034,2017-07-26
683,890096103135358982,19718,2017-07-26
684,890321733101658112,1672,2017-07-26
685,890324969363603456,677,2017-07-26
686,890327644192907264,214,2017-07-26
687,890676198874824706,1000,2017-07-27
688,890765027032039429,18955,2017-07-28
689,890774088104370176,1130,2017-07-28
690,890810308326940672,630,2017-07-28
691,890810366615146496,716,2017-07-28
692,890830152124563457,13370,2017-07-28
693,891076061475160064,4754,2017-07-28
694,891102762464714753,3423,2017-07-29
695,891107800901853184,5461,2017-07-29
696,891107966367158272,5111,2017-07-29
697,891108035665338369,6322,2017-07-29
698,891108125842878464,24232,2017-07-29
699,891108671828013056,12143,2017-07-29
700,891113180360880128,4852,2017-07-29
701,891184009216118785,2523,2017-07-29
702,891184033782255616,8591,2017-07-29
703,891184052274778113,11926,2017-07-29
704,891184274782670848,3246,2017-07-29
705,891337229162790912,842,2017-07-29
706,891441883179753472,3304,2017-07-29
707,891543170160353283,6509,2017-07-30
708,891546920232943617,2065,2017-07-30
709,891704985603284992,16373,2017-07-30
710,891708792110317568,1093,2017-07-30
711,891710778205626368,30037,2017-07-30
712,891713104786083841,771,2017-07-30
713,891714878494261249,1420,2017-07-30
714,891715134132936704,1464,2017-07-30
715,891719659514245121,2506,2017-07-30
716,891737934553989120,479,2017-07-30
717,891911665821786112,57105,2017-07-31
718,891925017461575680,1129,2017-07-31
719,892049271511330816,13395,2017-07-31
720,892083176897626113,10601,2017-07-31
721,892216736497319936,27486,2017-08-01
722,892545286748258305,41072,2017-08-02
723,892811651824533504,17891,2017-08-02
724,892818841738158080,452,2017-08-02
725,892881718201401344,2736,2017-08-02
726,893176500005908482,35481,2017-08-03
727,893416227967717376,11217,2017-08-04
728,893920554821931008,67624,2017-08-05
729,893981677437018113,44865,2017-08-05
730,893982228857761794,749,2017-08-05
731,893982616692465664,377,2017-08-05
732,893983388729618433,1143,2017-08-05
733,893985049569185792,1029,2017-08-06
734,893985648402497536,2484,2017-08-06
735,893988268655525888,5409,2017-08-06
736,893993947881652224,8288,2017-08-06
737,893995091399856128,4667,2017-08-06
738,893995253392326656,391,2017-08-06
739,894323936413929472,2412,2017-08-06
740,894346282642354178,16118,2017-08-06
741,895512698145976320,4326,2017-08-10
742,895834554245709824,3319,2017-08-11
743,895835433363439616,1115,2017-08-11
744,895836885427335168,1185,2017-08-11
745,895837913707163648,1626,2017-08-11
746,895838512544702465,5848,2017-08-11
747,895864765980958721,503,2017-08-11
748,895865506602692609,1308,2017-08-11
749,895866249669820418,37127,2017-08-11
750,895867074517516289,1298,2017-08-11
751,895872939286872068,11792,2017-08-11
752,895878249389072386,348,2017-08-11
753,896161767247683584,903,2017-08-12
754,896161824755732480,2481,2017-08-12
755,896163163581825025,49327,2017-08-12
756,896166762361704450,50622,2017-08-12
757,896167360624590848,393,2017-08-12
758,896169801277517824,95001,2017-08-12
759,896171308706287616,2190,2017-08-12
760,896200592388784128,17373,2017-08-12
761,896216646670471168,23746,2017-08-12
762,896226285831077888,2907,2017-08-12
763,896227859596955648,518,2017-08-12
764,896762461574938625,11568,2017-08-13
765,897142164731199488,16829,2017-08-14
766,897143162363297792,1055,2017-08-14
767,897180786708721664,7218,2017-08-14
768,897221108704751616,3058,2017-08-14
769,897223001631899648,440,2017-08-14
770,897232757629173760,27721,2017-08-14
771,897234526945988608,854,2017-08-14
772,897234747025313793,663,2017-08-14
773,898522857847652353,2511,2017-08-18
774,898523896952922113,2508,2017-08-18
775,898659784307515392,30569,2017-08-18
776,898713949125787650,9683,2017-08-19
777,898782234701737984,458,2017-08-19
778,898997621158690816,2252,2017-08-19
779,899003841001037824,190,2017-08-19
780,899015841160679424,185,2017-08-19
781,899017475366412288,3939,2017-08-19
782,899017770787979265,899,2017-08-19
783,899018076867272704,314,2017-08-19
784,899075756508065793,34311,2017-08-20
785,899215300901519360,9048,2017-08-20
786,899215699389759488,457,2017-08-20
787,899224620510830592,2315,2017-08-20
788,899490321431764992,10804,2017-08-21
789,899682569951760384,47684,2017-08-21
790,899701180674187265,1786,2017-08-21
791,899710778671902720,790,2017-08-21
792,899872164106481664,40566,2017-08-22
793,899916632830525440,5563,2017-08-22
794,899917256372633600,522,2017-08-22
795,899923514576084992,1469,2017-08-22
796,900363626841812992,44315,2017-08-23
797,900369251004850176,414,2017-08-23
798,900376843210981378,12945,2017-08-23
799,900413265313792000,45897,2017-08-23
800,900429498838994944,8372,2017-08-23
801,900461716617674752,1342,2017-08-23
802,900466867659198464,11788,2017-08-23
803,900812511267520512,1889,2017-08-24
804,900947535358967808,35526,2017-08-25
805,900951975671373824,15237,2017-08-25
806,900952521560121350,1028,2017-08-25
807,900952880118603777,294,2017-08-25
808,900953175594639360,466,2017-08-25
809,900954066292924417,347,2017-08-25
810,900958153533042689,10515,2017-08-25
811,900994666660626432,7229,2017-08-25
812,901160950564216832,311,2017-08-25
813,901161712950272000,517,2017-08-25
814,901162339663175680,253,2017-08-25
815,901162747865333760,589,2017-08-25
816,901236337281454081,1202,2017-08-26
817,901238166237069313,1263,2017-08-26
818,901870435628810241,418,2017-08-27
819,901871305124864000,418,2017-08-27
820,901875780556226560,10086,2017-08-27
821,901887665662025728,278,2017-08-27
822,901889875867205632,3134,2017-08-27
823,901902181657448448,468,2017-08-27
824,901902674853068802,576,2017-08-27
825,901903526061907969,3066,2017-08-27
826,901904354126520321,13678,2017-08-27
827,901904930071609345,322,2017-08-27
